,Plant Name,UniqueID_Final,ORIS Plant Code,Boiler/Generator/Committed Unit,Unit ID,CAMD Database UnitID,PlantType,Combustion Turbine/IC Engine,Region Name,State Name,State Code,County,County Code,FIPS5,Capacity (MW),Heat Rate (Btu/kWh),On Line Year,Retirement Year,Firing,Bottom,Cogen?,Modeled Fuels,Wet/DryScrubber,Scrubber_Online_Year,Scrubber Efficiency,NOx Comb Control,NOx Post-Comb Control,SCR_Online_Year,SNCR_Online_Year,PM Control,FlueGasConditioning_Flag,Mercury_Controls,ACI_Online_Year,Mercury_Controls Efficiency,SO2 Permit Rate (lbs/mmBtu),Mode 1 NOx Rate (lbs/mmBtu),Mode 2 NOx Rate (lbs/mmBtu),Mode 3 NOx Rate  (lbs/mmBtu),Mode 4 NOx Rate  (lbs/mmBtu),Hg EMF for BIT,Hg EMF for SUB,Hg EMF for LIG,HCL Removal,DSI Unit,DSI Online Year,CCS,CCS Removal,C2G,C2G Online Year,BART Affected Unit,FuelType,Plant Code_x,Latitude,Longitude,Plant Code_y,Generator ID,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Technology,Efficiency,Minimum Energy Capacity (MWh),FuelPrice($/MMBtu),CO2EmRate(lb/MMBtu),geometry,index_right,OBJECTID,PCA_REG,Shape_Leng,Shape_Area,PCA_Code,RTO_Code,region,FuelType2,hrGroup,MinDownTime(hrs),RampRate(MW/hr),StartCost($),MinLoad(MWh),RandOpCostAdder($/MWh),FOM(2012$/MW/yr),VOM(2012$/MWh),OpCost($/MWh),RegOfferElig,RegOfferCost($/MW),FlexOfferElig,ContOfferElig,YearAddedCE,Retired,YearRetiredByCE,YearRetiredByAge,GAMS Symbol,DataSource,ATBTechnologyType,ThermalOrRenewableOrStorage,CAPEX(2012$/MW),NSPSCompliant,NOxEmRate(lb/MMBtu),SO2EmRate(lb/MMBtu),Lifetime(years),SO2 Scrubber,CoalType,ECAPEX(2012$/MWH),PlantCategory,Max Zonal Cap,Variable Weight
37,Hidalgo Wind Farm LLC,57617_G_GEN1,57617,G,GEN1,,Onshore Wind,,ERC_REST,Texas,48.0,Hidalgo,215.0,48215.0,250.0,0.0,2016.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57617.0,26.465556,-98.411111,,,,,,,,,0.0,0.0,POINT (-98.41111100000001 26.465556),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,250.0,25.522454424188528,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57617+GEN1,,,,,,,,,,,,,,
38,Los Vientos Wind 1A,57751_G_1,57751,G,1,,Onshore Wind,,ERC_REST,Texas,48.0,Cameron,61.0,48061.0,200.0,0.0,2012.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57751.0,26.33072,-97.5857,,,,,,,,,0.0,0.0,POINT (-97.5857 26.33072),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,200.0,20.417963539350822,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57751+1,,,,,,,,,,,,,,
39,Los Vientos Wind 1B,57752_G_1,57752,G,1,,Onshore Wind,,ERC_REST,Texas,48.0,Cameron,61.0,48061.0,201.6,0.0,2012.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57752.0,26.34892,-97.6668,,,,,,,,,0.0,0.0,POINT (-97.66679999999999 26.34892),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,201.6,20.581307247665627,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57752+1,,,,,,,,,,,,,,
40,Magic Valley Wind Farm I LLC,57802_G_MV1,57802,G,MV1,,Onshore Wind,,ERC_REST,Texas,48.0,Willacy,489.0,48489.0,203.0,0.0,2012.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57802.0,26.475278,-97.691111,,,,,,,,,0.0,0.0,POINT (-97.69111100000001 26.475278),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,203.0,20.724232992441085,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57802+MV1,,,,,,,,,,,,,,
41,Baffin Wind,57927_G_1,57927,G,1,,Onshore Wind,,ERC_REST,Texas,48.0,Kenedy,261.0,48261.0,188.0,0.0,2014.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,57927.0,27.223056,-97.789167,,,,,,,,,0.0,0.0,POINT (-97.78916700000001 27.223056),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,188.0,19.192885726989775,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,57927+1,,,,,,,,,,,,,,
42,SunE CPS3 LLC,58009_G_1,58009,G,1,,Solar PV,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,5.6,0.0,2012.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58009.0,29.221944,-98.669167,,,,,,,,,0.0,0.0,POINT (-98.669167 29.221944),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,5.6,0.571702979101823,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,58009+1,,,,,,,,,,,,,,
43,SunE CPS3 LLC,58009_G_2,58009,G,2,,Solar PV,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,5.0,0.0,2012.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58009.0,29.221944,-98.669167,,,,,,,,,0.0,0.0,POINT (-98.669167 29.221944),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,5.0,0.5104490884837706,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,58009+2,,,,,,,,,,,,,,
44,Whitetail,58021_G_1,58021,G,1,,Onshore Wind,,ERC_REST,Texas,48.0,Webb,479.0,48479.0,92.0,0.0,2012.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,58021.0,27.488056,-99.005278,,,,,,,,,0.0,0.0,POINT (-99.005278 27.488056),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,92.0,9.39226322810138,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,58021+1,,,,,,,,,,,,,,
45,SunE CPS2 LLC,58027_G_1,58027,G,1,,Solar PV,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,9.9,0.0,2012.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58027.0,29.245,-98.418333,,,,,,,,,0.0,0.0,POINT (-98.418333 29.245),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,9.9,1.0106891951978658,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,58027+1,,,,,,,,,,,,,,
46,SunE CPS1 LLC,58068_G_1,58068,G,1,,Solar PV,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,9.9,0.0,2012.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58068.0,29.245,-98.418333,,,,,,,,,0.0,0.0,POINT (-98.418333 29.245),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,9.9,1.0106891951978658,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,58068+1,,,,,,,,,,,,,,
47,OCI Alamo Solar I,58537_G_1,58537,G,1,,Solar PV,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,40.7,0.0,2013.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58537.0,29.271667,-98.444722,,,,,,,,,0.0,0.0,POINT (-98.444722 29.271667),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,40.7,4.155055580257892,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,58537+1,,,,,,,,,,,,,,
48,OCI Alamo Solar I,58537_G_ASTRO,58537,G,ASTRO,,Batteries,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,1.0,0.0,2016.0,9999.0,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,58537.0,29.271667,-98.444722,58537.0,ASTRO,0.3,1,1,Batteries,0.81,0.0,0.0,0.0,POINT (-98.444722 29.271667),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Energy Storage,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,1,0,False,False,False,58537+ASTRO,,,,,,,,,,,,,,
49,"OCI Alamo 2, LLC",58716_G_1,58716,G,1,,Solar PV,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,4.4,0.0,2014.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58716.0,29.469444,-98.331944,,,,,,,,,0.0,0.0,POINT (-98.33194399999999 29.469444),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,4.4,0.44919519786571815,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,58716+1,,,,,,,,,,,,,,
50,Bruennings Breeze Wind Farm,59066_G_MVII,59066,G,MVII,,Onshore Wind,,ERC_REST,Texas,48.0,Willacy,489.0,48489.0,228.0,0.0,2017.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59066.0,26.522222,-97.691111,,,,,,,,,0.0,0.0,POINT (-97.69111100000001 26.522222),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,228.0,23.27647843485994,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59066+MVII,,,,,,,,,,,,,,
51,Cameron Wind 1 LLC,59118_G_CAM1,59118,G,CAM1,,Onshore Wind,,ERC_REST,Texas,48.0,Cameron,61.0,48061.0,165.0,0.0,2015.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59118.0,26.195278,-97.466111,,,,,,,,,0.0,0.0,POINT (-97.466111 26.195278),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,165.0,16.84481991996443,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59118+CAM1,,,,,,,,,,,,,,
52,Chapman Ranch Wind I,59193_G_CHA1,59193,G,CHA1,,Onshore Wind,,ERC_REST,Texas,48.0,Nueces,355.0,48355.0,236.0,0.0,2017.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59193.0,27.5925,-97.500833,,,,,,,,,0.0,0.0,POINT (-97.500833 27.5925),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,236.0,24.093196976433973,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59193+CHA1,,,,,,,,,,,,,,
53,OCI Alamo 3 LLC,59204_G_OCIA3,59204,G,OCIA3,,Solar PV,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,5.5,0.0,2015.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59204.0,29.479167,-98.297222,,,,,,,,,0.0,0.0,POINT (-98.297222 29.479167),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,5.5,0.5614939973321477,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,59204+OCIA3,,,,,,,,,,,,,,
54,OCI Alamo 5 LLC,59205_G_OCIA5,59205,G,OCIA5,,Solar PV,,ERC_REST,Texas,48.0,Uvalde,463.0,48463.0,100.0,0.0,2015.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,59205.0,29.216667,-99.716111,,,,,,,,,0.0,0.0,POINT (-99.716111 29.216667),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,100.0,10.208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,59205+OCIA5,,,,,,,,,,,,,,
55,Los Vientos Windpower III,59320_G_GEN1,59320,G,GEN1,,Onshore Wind,,ERC_REST,Texas,48.0,Starr,427.0,48427.0,200.0,0.0,2015.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59320.0,26.388611,-98.806111,,,,,,,,,0.0,0.0,POINT (-98.806111 26.388611),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,200.0,20.417963539350822,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59320+GEN1,,,,,,,,,,,,,,
56,Los Vientos Windpower IV,59321_G_GEN1,59321,G,GEN1,,Onshore Wind,,ERC_REST,Texas,48.0,Starr,427.0,48427.0,200.0,0.0,2016.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59321.0,26.380556,-98.818333,,,,,,,,,0.0,0.0,POINT (-98.818333 26.380556),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,200.0,20.417963539350822,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59321+GEN1,,,,,,,,,,,,,,
57,Sendero Wind Energy,59654_G_1,59654,G,1,,Onshore Wind,,ERC_REST,Texas,48.0,Jim Hogg,247.0,48247.0,78.0,0.0,2015.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59654.0,27.18,-98.916667,,,,,,,,,0.0,0.0,POINT (-98.916667 27.18),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,78.0,7.963005780346821,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59654+1,,,,,,,,,,,,,,
58,"San Roman Wind I, LLC",59712_G_SRWI,59712,G,SRWI,,Onshore Wind,,ERC_REST,Texas,48.0,Cameron,61.0,48061.0,95.3,0.0,2017.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,59712.0,26.125979,-97.377599,,,,,,,,,0.0,0.0,POINT (-97.377599 26.125979),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,95.3,9.729159626500666,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,59712+SRWI,,,,,,,,,,,,,,
59,Los Vientos V Wind Power,60059_G_1,60059,G,1,,Onshore Wind,,ERC_REST,Texas,48.0,Starr,427.0,48427.0,110.0,0.0,2015.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60059.0,26.411689,-98.571554,,,,,,,,,0.0,0.0,POINT (-98.57155400000001 26.411689),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,110.0,11.229879946642951,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,60059+1,,,,,,,,,,,,,,
60,"Javelina Wind Energy, LLC",60104_G_GEWTG,60104,G,GEWTG,,Onshore Wind,,ERC_REST,Texas,48.0,Webb,479.0,48479.0,249.7,0.0,2015.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60104.0,27.32,-99,,,,,,,,,0.0,0.0,POINT (-99 27.32),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,249.7,25.491827478879497,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,60104+GEWTG,,,,,,,,,,,,,,
61,CPS 1,60472_G_CPS1,60472,G,CPS1,,Solar PV,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,1.0,0.0,2016.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,60472.0,29.377966,-98.26922,,,,,,,,,0.0,0.0,POINT (-98.26922 29.377966),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Solar,,0.0,1.0,0.10208981769675411,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,60472+CPS1,,,,,,,,,,,,,,
62,"Javelina Wind Energy II, LLC",60645_G_WJ21,60645,G,WJ21,,Onshore Wind,,ERC_REST,Texas,48.0,Webb,479.0,48479.0,200.0,0.0,2016.0,9999.0,,,N,Wind,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Wind,60645.0,27.44,-98.91,,,,,,,,,0.0,0.0,POINT (-98.91 27.44),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Wind,,0.0,200.0,20.417963539350822,0.0,0.0,39550.0,0.0,0.0,0,0.0,0,0,0,False,False,False,60645+WJ21,,,,,,,,,,,,,,
63,Coleto Creek,6178_B_1,6178,B,1,2826.0,Coal Steam,,ERC_REST,Texas,48.0,Goliad,175.0,48175.0,635.0,9890.0,1980.0,9999.0,tangential,wet,N,Subbituminous,,,,LNC3,,,,B,,ACI,2016.0,,1.2,0.12786,0.12786,0.12786,0.12786,0.1,0.1,0.1,,,,,,,,,Subbituminous,6178.0,28.7128,-97.214167,,,,,,,,,1.751942379046926,214.3,POINT (-97.214167 28.7128),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Subbituminous,"(9822.0, 9890.0]",12.0,113.66499999999999,64827.03423743886,254.0,0.0,37800.0,4.47,21.796710128774098,1,0.0,1,1,0,True,False,2050,6178+1,,,,,,,,,,,,,,
64,San Miguel,6183_B_SM-1,6183,B,SM-1,2835.0,Coal Steam,,ERC_REST,Texas,48.0,Atascosa,13.0,48013.0,391.0,11931.0,1982.0,9999.0,wall,dry,N,Lignite,Wet Scrubber,1982.0,0.954,LNB + OFA,SNCR,,2015.0,ESPC,No,ACI,2016.0,,1.2,0.15874,0.15874,0.15874,0.15874,0.1,0.1,0.1,0.99,,,,,,,,Lignite,6183.0,28.7044,-98.4775,,,,,,,,,1.751942379046926,215.4,POINT (-98.47750000000001 28.7044),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Lignite,,12.0,69.98899999999999,39917.11871943086,156.4,0.0,37800.0,4.47,25.372424524408874,1,0.0,1,1,0,True,False,2050,6183+SM-1,,,,,,,,,,,,,,
65,South Texas Project,6251_G_1,6251,G,1,,Nuclear,,ERC_REST,Texas,48.0,Matagorda,321.0,48321.0,1280.0,10456.0,1988.0,2068.0,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6251.0,28.795,-96.0481,,,,,,,,,0.6559195578450814,0.0,POINT (-96.04810000000001 28.795),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Nuclear Fuel,,20.0,102.4,653374.8332592263,1152.0,0.0,93280.0,2.14,8.99829489682817,0,0.0,1,1,0,False,False,False,6251+1,,,,,,,,,,,,,,
66,South Texas Project,6251_G_2,6251,G,2,,Nuclear,,ERC_REST,Texas,48.0,Matagorda,321.0,48321.0,1280.0,10456.0,1989.0,2069.0,,,N,Nuclear Fuel,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Nuclear Fuel,6251.0,28.795,-96.0481,,,,,,,,,0.6559195578450814,0.0,POINT (-96.04810000000001 28.795),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Nuclear Fuel,,20.0,102.4,653374.8332592263,1152.0,0.0,93280.0,2.14,8.99829489682817,0,0.0,1,1,0,False,False,False,6251+2,,,,,,,,,,,,,,
67,J K Spruce,7097_B_BLR1,7097,B,BLR1,2939.0,Coal Steam,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,560.0,9754.0,1992.0,9999.0,tangential,wet,N,Subbituminous,Wet Scrubber,1992.0,0.93,LNC3,,,,B,,ACI,2015.0,,0.35,0.13973,0.13973,0.13973,0.13973,0.1,0.1,0.1,0.9800000000000001,,,,,,,,Subbituminous,7097.0,29.309722,-98.3203,,,,,,,,,1.751942379046926,214.3,POINT (-98.3203 29.309722),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Subbituminous,"(9739.0, 9754.0]",12.0,100.24,57170.2979101823,224.0,0.0,37800.0,4.47,21.558445965223715,1,0.0,1,1,0,False,False,False,7097+BLR1,,,,,,,,,,,,,,
68,J K Spruce,7097_B_BLR2,7097,B,BLR2,2940.0,Coal Steam,,ERC_REST,Texas,48.0,Bexar,29.0,48029.0,785.0,9724.0,2010.0,9999.0,tangential,wet,N,Subbituminous,Wet Scrubber,2010.0,0.95,AA + LNB + NH3,SCR,2010.0,,B,,ACI,2013.0,,0.1,0.04913,0.04913,0.04913,0.04913,0.1,0.1,0.1,0.99,,,,,,,,Subbituminous,7097.0,29.309722,-98.3203,,,,,,,,,1.751942379046926,214.3,POINT (-98.3203 29.309722),64.0,65.0,65.0,51.695295702,9.56289745704,p65,rto10,p65,Subbituminous,"(9723.999, 9739.0]",12.0,140.515,80140.50689195198,314.0,0.0,37800.0,4.47,21.505887693852305,1,0.0,1,1,0,False,False,False,7097+BLR2,,,,,,,,,,,,,,
69,Decker Creek,3548_B_2,3548,B,2,2455.0,O/G Steam,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,404.0,11588.0,1977.0,9999.0,wall,dry,N,"Natural Gas, Distillate Fuel Oil",,,,FR + H2O + LNB,,,,,,,,,1.157,0.09734,0.09734,0.09734,0.09734,,,,,,,,,,,,Natural Gas,3548.0,30.3033,-97.6128,,,,,,,,,3.6509190329230177,117.0,POINT (-97.61279999999999 30.3033),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Natural Gas,"(10745.0, 11699.0]",7.0,93.324,41244.28634948866,161.60000000000002,0.0,37800.0,4.47,46.77684975351193,1,0.0,1,1,0,True,False,2050,3548+2,,,,,,,,,,,,,,
70,Hal C Weaver Power Plant,50118_G_GEN7,50118,G,GEN7,,Combined Cycle,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,27.6,7130.0,1979.0,9999.0,,,Y,Natural Gas,,,,FR,SCR,,,,,,,,,0.04937,0.04937,0.04937,0.04937,,,,,,,,,,,,Natural Gas,50118.0,30.2867,-97.7356,,,,,,,,,3.6509190329230177,117.0,POINT (-97.73560000000001 30.2867),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7049.999, 7130.0]",4.0,17.636400000000002,2817.6789684304135,11.040000000000001,0.0,13170.0,3.5999999999999996,29.631052704741116,1,0.0,1,1,0,True,False,2050,50118+GEN7,,,,,,,,,,,,,,
71,Hal C Weaver Power Plant,50118_G_GEN8,50118,G,GEN8,,Combined Cycle,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,46.5,7130.0,1987.0,9999.0,,,Y,Natural Gas,,,,,SCR,,,,,,,,,0.04937,0.04937,0.04937,0.04937,,,,,,,,,,,,Natural Gas,50118.0,30.2867,-97.7356,,,,,,,,,3.6509190329230177,117.0,POINT (-97.73560000000001 30.2867),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7049.999, 7130.0]",4.0,29.7135,4747.176522899066,18.6,0.0,13170.0,3.5999999999999996,29.631052704741116,1,0.0,1,1,0,True,False,2050,50118+GEN8,,,,,,,,,,,,,,
72,Robert Mueller Energy Center,56374_G_DG1,56374,G,DG1,,Combustion Turbine,IC Engine,ERC_REST,Texas,48.0,Travis,453.0,48453.0,1.5,10745.0,2006.0,9999.0,,,N,Distillate Fuel Oil,,,,,,,,,,,,,3.0,1.77612,1.77612,1.77612,1.77612,,,,,,,,,,,,Distillate Fuel Oil,56374.0,30.304994,-97.707675,,,,,,,,,21.1354569724279,160.1,POINT (-97.70767499999999 30.304994),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Distillate Fuel Oil,,1.0,0.513,38.28368163628279,0.375,0.0,7340.0,15.45,242.55048516873777,0,0.0,1,1,0,True,False,2050,56374+DG1,,,,,,,,,,,,,,
73,Webberville Solar Project,57699_G_AES1,57699,G,AES1,,Solar PV,,ERC_REST,Texas,48.0,Travis,453.0,48453.0,30.0,0.0,2011.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,57699.0,30.238492,-97.508812,,,,,,,,,0.0,0.0,POINT (-97.50881200000001 30.238492),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Solar,,0.0,30.0,3.0626945309026232,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,57699+AES1,,,,,,,,,,,,,,
74,IKEA Round Rock 027,58013_G_PV,58013,G,PV,,Solar PV,,ERC_REST,Texas,48.0,Williamson,491.0,48491.0,1.3,0.0,2012.0,9999.0,,,N,Solar,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Solar,58013.0,30.557044,-97.690286,,,,,,,,,0.0,0.0,POINT (-97.690286 30.557044),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Solar,,0.0,1.3,0.13271676300578034,0.0,0.0,27750.0,0.0,0.0,0,0.0,0,0,0,True,False,2050,58013+PV,,,,,,,,,,,,,,
75,Central Utility Plant - Texas A&M,58151_G_STG04,58151,G,STG04,,Combined Cycle,,ERC_REST,Texas,48.0,Brazos,41.0,48041.0,5.0,7780.0,1956.0,9999.0,,,Y,"Natural Gas, Distillate Fuel Oil",,,,NH3,SCR,2011.0,,,,,,,,0.03057,0.03057,0.03057,0.03057,,,,,,,,,,,,Natural Gas,58151.0,30.617778,-96.343333,,,,,,,,,3.6509190329230177,117.0,POINT (-96.343333 30.617778),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Combined Cycle,"(7720.0, 8200.0]",4.0,3.1950000000000003,510.44908848377054,2.0,0.0,13170.0,3.5999999999999996,32.00415007614108,1,0.0,1,1,0,True,False,2050,58151+STG04,,,,,,,,,,,,,,
76,Rabbit Hill Energy Storage Project,60649_G_1,60649,G,1,,Energy Storage,,ERC_REST,Texas,48.0,Williamson,491.0,48491.0,9.9,0.0,2017.0,9999.0,,,N,Energy Storage,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,Energy Storage,60649.0,30.587828,-97.687023,,,39.6,9.9,9.9,,0.81,0.0,0.0,0.0,POINT (-97.687023 30.587828),63.0,64.0,64.0,17.6037588908,6.78793955885,p64,rto10,p64,Energy Storage,,0.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0,True,False,2050,60649+1,,,,,,,,,,,,,,
